id,geo_enabled,statuses_count,followers_count,friends_count,favourites_count,label,user_name_length,screen_name_length,description_length,follower_to_friends_ratio,reputation_score,lev_distance,age,tweet_to_age_ratio
1392978859,1.0,6718,1083,640,991,0,6,13,0,1.6921875,0.628554846198491,10,9,746.4444444444445
14982885,0.0,3451,4956,2652,239,0,20,10,153,1.8687782805429864,0.6514195583596214,11,14,246.5
98596642,1.0,12521,254,230,3880,0,19,7,76,1.1043478260869566,0.5247933884297521,16,13,963.1538461538462
243060684,1.0,3673,371,722,2227,0,12,13,151,0.5138504155124654,0.3394327538883806,4,11,333.90909090909093
1321364888,0.0,2941,94,108,166,0,7,10,58,0.8703703703703703,0.46534653465346537,3,9,326.77777777777777
35942782,1.0,1820,129,236,173,0,10,9,0,0.5466101694915254,0.35342465753424657,10,13,140.0
281711633,1.0,146442,2282,1787,10527,0,10,8,12,1.2770005595970901,0.5608257557139347,10,11,13312.90909090909
1232534634,1.0,2758,249,196,2687,0,11,6,34,1.2704081632653061,0.5595505617977528,9,9,306.44444444444446
36874110,1.0,33694,1073,428,586,0,8,13,18,2.5070093457943927,0.714856762158561,10,13,2591.846153846154
78967328,1.0,7738,243,297,1329,0,14,12,58,0.8181818181818182,0.45,3,13,595.2307692307693
339444631,1.0,12574,201,178,5235,0,7,14,112,1.1292134831460674,0.5303430079155673,12,11,1143.090909090909
221187678,1.0,48392,1824,499,36945,0,10,13,126,3.655310621242485,0.7851915626345243,13,12,4032.6666666666665
49691940,1.0,53081,5273,3059,675,0,5,8,16,1.723765936580582,0.6328612578012482,7,13,4083.153846153846
1069354226,1.0,14460,633,387,7786,0,8,11,32,1.6356589147286822,0.6205882352941177,11,9,1606.6666666666667
1116301764,1.0,16286,278,126,3363,0,18,11,116,2.2063492063492065,0.6881188118811881,12,9,1809.5555555555557
446905532,1.0,62378,853,875,3107,0,12,10,69,0.9748571428571429,0.49363425925925924,10,11,5670.727272727273
430979463,1.0,3997,670,672,20,0,14,13,55,0.9970238095238095,0.4992548435171386,1,11,363.3636363636364
2285711065,1.0,505,178,227,636,0,12,9,65,0.7841409691629956,0.43950617283950616,11,8,63.125
14307043,1.0,25701,1487,726,352,0,13,7,123,2.0482093663911844,0.6719385449615906,6,14,1835.7857142857142
604176461,1.0,9407,457,232,928,0,2,11,60,1.9698275862068966,0.6632801161103048,9,10,940.7
1200888036,0.0,641,11,69,1,0,13,12,0,0.15942028985507245,0.1375,3,9,71.22222222222223
430588488,0.0,718,32,189,39,0,13,12,44,0.1693121693121693,0.14479638009049775,1,11,65.27272727272727
2156476916,0.0,451,97,296,747,0,15,14,15,0.3277027027027027,0.24681933842239187,6,9,50.111111111111114
15888676,1.0,11525,239,431,756,0,3,8,100,0.5545243619489559,0.3567164179104478,8,14,823.2142857142857
2680793168,0.0,1339,126,194,2495,0,3,10,20,0.6494845360824743,0.39375,10,8,167.375
156751025,1.0,1826,540,1549,23,0,10,9,21,0.3486120077469335,0.2584968884633796,2,12,152.16666666666666
2157979582,0.0,715,117,214,262,0,7,10,33,0.5467289719626168,0.35347432024169184,10,9,79.44444444444444
1321733300,0.0,11847,776,604,15556,0,14,10,31,1.2847682119205297,0.5623188405797102,9,9,1316.3333333333333
391650964,1.0,2235,398,319,1077,0,13,11,74,1.2476489028213167,0.5550906555090656,2,11,203.1818181818182
1654056680,1.0,751,215,231,1589,0,11,11,0,0.9307359307359307,0.4820627802690583,9,9,83.44444444444444
1646872513,0.0,14483,1580,262,4574,0,3,13,6,6.030534351145038,0.8577633007600435,13,9,1609.2222222222222
2717096415,0.0,8494,524,948,1924,0,11,11,76,0.5527426160337553,0.35597826086956524,5,8,1061.75
536234966,1.0,12688,393,202,221,0,14,11,68,1.9455445544554455,0.6605042016806723,3,10,1268.8
797268164,0.0,166,39,90,444,0,8,9,0,0.43333333333333335,0.3023255813953488,8,10,16.6
539977804,1.0,48011,20004,2301,15958,0,6,10,19,8.69361147327249,0.8968392737054472,10,10,4801.1
291594394,1.0,4969,436,943,740,0,7,9,2,0.4623541887592789,0.3161711385061639,6,11,451.72727272727275
101098094,0.0,42082,541,286,9243,0,11,9,159,1.8916083916083917,0.6541717049576784,7,12,3506.8333333333335
233444535,0.0,373,39,133,6,0,6,8,36,0.2932330827067669,0.22674418604651161,2,11,33.90909090909091
520328342,1.0,10266,2181,1051,3808,0,7,12,76,2.075166508087536,0.6748143564356436,12,10,1026.6
2594420244,0.0,36903,1216,1146,38,0,11,13,160,1.0610820244328099,0.514817950889077,11,8,4612.875
887026338,0.0,22076,1976,1737,21731,0,9,9,133,1.137593552101324,0.5321842176137894,1,10,2207.6
2719640706,0.0,1352,1048,2000,115,0,12,10,135,0.524,0.3438320209973753,8,8,169.0
2911861962,1.0,1126,331,647,525,0,18,13,76,0.5115919629057187,0.33844580777096117,13,8,140.75
66789784,1.0,16761,152,91,107,0,13,8,160,1.6703296703296704,0.6255144032921811,12,13,1289.3076923076924
495020496,1.0,6758,324,238,1648,0,12,15,82,1.361344537815126,0.5765124555160143,5,10,675.8
1476770959,0.0,1063,58,92,6298,0,5,13,0,0.6304347826086957,0.38666666666666666,10,9,118.11111111111111
316120129,1.0,27166,737,298,4839,0,6,11,26,2.4731543624161074,0.7120772946859903,9,11,2469.6363636363635
183765902,0.0,2259,354,893,524,0,14,10,31,0.3964165733482643,0.2838813151563753,9,12,188.25
477542555,1.0,2656,37,68,241,0,2,10,33,0.5441176470588235,0.3523809523809524,10,10,265.6
3042681007,0.0,37,77,163,21,0,12,12,0,0.4723926380368098,0.32083333333333336,12,7,5.285714285714286
232678324,1.0,9665,271,223,58,0,18,14,14,1.2152466367713004,0.548582995951417,11,12,805.4166666666666
619201618,1.0,22993,504,43,10968,0,20,13,26,11.720930232558139,0.9213893967093236,19,10,2299.3
1637563074,1.0,64059,322,331,15265,0,3,14,148,0.972809667673716,0.49310872894333846,12,9,7117.666666666667
1381970808,0.0,2041,734,728,101,0,8,12,43,1.0082417582417582,0.5020519835841313,7,9,226.77777777777777
2374759993,0.0,3136,666,574,3908,0,9,14,154,1.1602787456445993,0.5370967741935484,9,8,392.0
2238512887,1.0,19853,561,471,4570,0,4,15,160,1.1910828025477707,0.5436046511627907,14,9,2205.8888888888887
428421268,0.0,2162,935,1798,1476,0,7,12,157,0.5200222469410456,0.34211489206000734,5,11,196.54545454545453
2956613720,0.0,57,10,21,124,0,12,11,0,0.47619047619047616,0.3225806451612903,1,7,8.142857142857142
2157249587,1.0,3741,601,986,4037,0,8,14,59,0.6095334685598377,0.37870195337114054,12,9,415.6666666666667
19478719,1.0,16484,282,306,2791,0,13,9,0,0.9215686274509803,0.47959183673469385,6,13,1268.0
58292961,1.0,8297,321,570,1063,0,16,8,105,0.5631578947368421,0.3602693602693603,14,13,638.2307692307693
251905557,1.0,24375,592,874,7264,0,6,12,64,0.6773455377574371,0.4038199181446112,12,11,2215.909090909091
1161256308,1.0,33909,448,415,3729,0,6,7,39,1.0795180722891566,0.5191193511008111,4,9,3767.6666666666665
3084357732,0.0,4233,940,1808,3377,0,5,14,160,0.5199115044247787,0.3420669577874818,14,7,604.7142857142857
186978312,1.0,5587,223,217,7362,0,11,6,36,1.0276497695852536,0.5068181818181818,9,12,465.5833333333333
546096491,1.0,41561,1285,715,17380,0,5,9,12,1.7972027972027973,0.6425,4,10,4156.1
1433206302,1.0,8513,463,433,2446,0,4,13,16,1.069284064665127,0.5167410714285714,11,9,945.8888888888889
99716926,1.0,3647,183,170,824,0,17,10,136,1.076470588235294,0.5184135977337111,11,13,280.53846153846155
2907385266,0.0,2235,187,248,668,0,6,11,0,0.7540322580645161,0.4298850574712644,10,8,279.375
332829606,1.0,66390,1693,2001,29592,0,11,11,116,0.8460769615192404,0.4583107742284786,10,11,6035.454545454545
2174730115,1.0,8401,366,304,2298,0,6,11,148,1.2039473684210527,0.5462686567164179,7,9,933.4444444444445
3888491,1.0,7621,910,853,804,0,14,13,143,1.0668229777256741,0.5161656267725468,1,15,508.06666666666666
3037199234,0.0,607,11,8,17,0,12,12,0,1.375,0.5789473684210527,0,7,86.71428571428571
599745022,1.0,21159,2164,2081,29987,0,11,11,74,1.0398846708313312,0.5097762073027091,1,10,2115.9
219404734,0.0,2467,57,55,1606,0,13,9,69,1.0363636363636364,0.5089285714285714,8,12,205.58333333333334
1023331706,0.0,4830,707,604,2776,0,16,15,101,1.1705298013245033,0.5392829900839055,15,10,483.0
625400643,0.0,982,12,18,456,0,17,10,129,0.6666666666666666,0.4,7,10,98.2
215533065,1.0,4519,2182,798,83,0,20,15,160,2.7343358395989976,0.7322147651006712,18,12,376.5833333333333
85067793,0.0,543,29,46,336,0,3,9,49,0.6304347826086957,0.38666666666666666,8,13,41.76923076923077
14235705,1.0,13827,974,1428,161,0,9,9,159,0.6820728291316527,0.4054954204829309,0,14,987.6428571428571
108701807,1.0,33928,968,799,2955,0,19,14,66,1.211514392991239,0.5478211658177702,15,12,2827.3333333333335
429789520,1.0,2338,200,509,1977,0,6,14,100,0.3929273084479371,0.2820874471086037,8,11,212.54545454545453
60278487,1.0,17229,271,418,1965,0,11,10,60,0.6483253588516746,0.39332365747460085,10,13,1325.3076923076924
83390456,1.0,4596,325,180,2791,0,13,13,69,1.8055555555555556,0.6435643564356436,1,13,353.53846153846155
564336147,0.0,30062,319,198,19857,0,18,10,34,1.6111111111111112,0.6170212765957447,14,10,3006.2
242205664,1.0,94383,2301,2196,4336,0,10,10,48,1.0478142076502732,0.5116744496330887,5,11,8580.272727272728
1478592602,1.0,9484,1100,880,6211,0,5,10,157,1.25,0.5555555555555556,6,9,1053.7777777777778
3054142278,0.0,663,629,1423,51,0,11,14,121,0.44202389318341534,0.30653021442495126,5,7,94.71428571428571
300374583,1.0,8195,303,642,4656,0,15,10,129,0.4719626168224299,0.32063492063492066,15,11,745.0
1041326394,1.0,15605,363,282,7921,0,11,12,6,1.2872340425531914,0.5627906976744186,4,10,1560.5
2596834903,0.0,3563,127,100,2619,0,14,13,0,1.27,0.5594713656387665,10,8,445.375
3116708222,0.0,25,13,85,4,0,16,10,52,0.15294117647058825,0.1326530612244898,14,7,3.5714285714285716
65984518,0.0,20897,295,270,384,0,18,9,61,1.0925925925925926,0.5221238938053098,17,13,1607.4615384615386
128111467,1.0,1920,408,421,704,0,11,15,70,0.9691211401425178,0.49215922798552475,9,12,160.0
241157629,0.0,2995,94,334,83,0,4,7,32,0.281437125748503,0.21962616822429906,3,11,272.27272727272725
726729494,0.0,1278,60,113,227,0,4,9,62,0.5309734513274337,0.3468208092485549,8,10,127.8
707660496,1.0,420,144,94,934,0,12,15,22,1.5319148936170213,0.6050420168067226,13,10,42.0
77558505,1.0,32805,610,591,290,0,5,9,37,1.0321489001692048,0.507910074937552,9,13,2523.4615384615386
369285103,0.0,10957,429,394,4491,0,11,8,37,1.0888324873096447,0.5212636695018226,10,11,996.0909090909091
2596494170,1.0,2329,121,208,708,0,3,10,111,0.5817307692307693,0.3677811550151976,10,8,291.125
208200663,1.0,76589,5883,1146,994,0,13,8,26,5.133507853403142,0.8369611609048229,13,12,6382.416666666667
541711129,0.0,4159,253,148,484,0,10,8,24,1.7094594594594594,0.6309226932668329,2,10,415.9
3087465981,0.0,45,10,7,19,0,20,12,42,1.4285714285714286,0.5882352941176471,8,7,6.428571428571429
251633570,1.0,67875,649,297,863,0,6,14,55,2.185185185185185,0.686046511627907,14,11,6170.454545454545
42401379,1.0,9349,327,353,8754,0,14,10,42,0.9263456090651558,0.4808823529411765,12,13,719.1538461538462
456150594,1.0,21075,931,668,3966,0,10,5,54,1.3937125748502994,0.5822388993120701,7,10,2107.5
25693756,0.0,33831,626,1189,9535,0,14,9,148,0.5264928511354079,0.34490358126721765,9,13,2602.3846153846152
352944559,1.0,2380,496,989,2951,0,20,10,159,0.5015166835187057,0.33400673400673403,17,11,216.36363636363637
901659314,0.0,173,37,36,56,0,11,11,0,1.0277777777777777,0.5068493150684932,2,10,17.3
140717029,1.0,9213,235,309,558,0,5,9,50,0.7605177993527508,0.4319852941176471,9,12,767.75
555411470,1.0,17732,1013,693,9557,0,11,12,112,1.4617604617604618,0.5937866354044549,5,10,1773.2
2250794221,0.0,68,14,76,3,0,15,14,75,0.18421052631578946,0.15555555555555556,3,9,7.555555555555555
571579758,1.0,28606,24047,9671,21775,0,18,11,160,2.4865060490125117,0.7131799039088914,18,10,2860.6
426334161,1.0,20230,914,405,8495,0,1,11,32,2.25679012345679,0.6929492039423806,11,11,1839.090909090909
213261669,1.0,612,101,208,5,0,18,8,44,0.4855769230769231,0.3268608414239482,15,12,51.0
28340717,1.0,1654,563,1120,334,0,15,14,140,0.5026785714285714,0.3345216874628639,1,13,127.23076923076923
85841150,1.0,30131,671,469,165,0,15,9,151,1.4307036247334755,0.5885964912280702,12,13,2317.769230769231
811928833,1.0,5690,488,571,4687,0,11,11,153,0.8546409807355516,0.46081208687440983,7,10,569.0
256256185,0.0,9996,875,563,3204,0,12,13,34,1.5541740674955595,0.6084840055632823,4,11,908.7272727272727
21281949,1.0,32704,1243,917,5599,0,11,11,160,1.355507088331516,0.575462962962963,0,13,2515.6923076923076
455950099,0.0,11981,156,178,708,0,13,9,106,0.8764044943820225,0.46706586826347307,11,10,1198.1
2510903360,0.0,34991,1777,478,14310,0,15,14,25,3.717573221757322,0.7880266075388027,13,8,4373.875
2347768868,0.0,483,60,84,437,0,8,13,0,0.7142857142857143,0.4166666666666667,10,8,60.375
46961288,1.0,3790,51,234,580,0,5,14,129,0.21794871794871795,0.17894736842105263,13,13,291.53846153846155
1736045779,1.0,14586,901,1685,9447,0,15,14,160,0.5347181008902078,0.34841453982985304,1,9,1620.6666666666667
57376225,1.0,46788,557,193,1206,0,7,9,142,2.8860103626943006,0.7426666666666667,9,13,3599.076923076923
120705454,1.0,557,52,328,687,0,11,9,37,0.15853658536585366,0.1368421052631579,10,12,46.416666666666664
407225208,0.0,6151,234,147,1530,0,18,15,117,1.5918367346938775,0.6141732283464567,9,11,559.1818181818181
2158122428,0.0,1473,857,803,634,0,15,14,152,1.0672478206724783,0.5162650602409639,1,9,163.66666666666666
1167773802,1.0,19289,359,229,9247,0,2,13,29,1.5676855895196506,0.6105442176870748,11,9,2143.222222222222
3037256261,1.0,443,177,167,186,0,7,10,21,1.0598802395209581,0.5145348837209303,7,7,63.285714285714285
97484136,0.0,52377,1533,473,425,0,12,10,152,3.241014799154334,0.7642073778664008,3,13,4029.0
1082117736,1.0,1322,218,1042,1857,0,13,14,103,0.2092130518234165,0.173015873015873,8,9,146.88888888888889
1478531461,1.0,51662,780,419,17019,0,9,9,46,1.8615751789976134,0.6505421184320267,7,9,5740.222222222223
30750923,1.0,3979,168,364,4673,0,17,14,0,0.46153846153846156,0.3157894736842105,3,13,306.0769230769231
559486409,0.0,3126,376,318,1565,0,11,12,78,1.1823899371069182,0.5417867435158501,7,10,312.6
188961582,1.0,1143,312,491,156,0,14,14,154,0.6354378818737271,0.38854296388542964,1,12,95.25
317273582,0.0,7847,388,513,1320,0,11,10,148,0.7563352826510721,0.4306326304106548,6,11,713.3636363636364
1083991861,1.0,5376,415,228,6122,0,4,10,4,1.8201754385964912,0.645412130637636,7,9,597.3333333333334
40502358,1.0,29479,1559,799,1735,0,14,13,58,1.951188986232791,0.6611535199321459,3,13,2267.6153846153848
954799494,1.0,978,281,277,1019,0,12,15,50,1.0144404332129964,0.503584229390681,8,10,97.8
139250696,0.0,16600,604,1996,10824,0,6,7,136,0.3026052104208417,0.2323076923076923,3,12,1383.3333333333333
1672205587,1.0,758,184,154,1260,0,20,13,119,1.1948051948051948,0.5443786982248521,13,9,84.22222222222223
2555419261,1.0,3995,325,316,4213,0,10,9,17,1.0284810126582278,0.5070202808112324,1,8,499.375
35941580,1.0,15132,432,1154,3053,0,15,12,149,0.37435008665511266,0.2723833543505675,4,13,1164.0
274285556,0.0,4477,482,590,787,0,12,11,154,0.8169491525423729,0.4496268656716418,1,11,407.0
1620466530,0.0,52645,5456,349,31,0,2,10,41,15.633237822349571,0.9398794142980189,10,9,5849.444444444444
2668485740,1.0,8952,297,192,9,0,8,12,12,1.546875,0.6073619631901841,7,8,1119.0
18463828,1.0,3218,273,258,2476,0,9,8,58,1.058139534883721,0.5141242937853108,1,14,229.85714285714286
309132692,0.0,2328,15617,582,1045,0,11,10,37,26.833333333333332,0.9640718562874252,1,11,211.63636363636363
1343220962,1.0,990,65,126,215,0,5,8,0,0.5158730158730159,0.3403141361256545,4,9,110.0
40812882,1.0,13251,1179,1211,4347,0,14,15,16,0.9735755573905863,0.49330543933054394,3,13,1019.3076923076923
2484023400,0.0,633,173,277,58,0,11,10,129,0.6245487364620939,0.3844444444444444,10,8,79.125
481994964,1.0,1133,254,89,2645,0,17,10,0,2.853932584269663,0.7405247813411079,14,10,113.3
760936026,0.0,676,346,456,196,0,13,10,93,0.7587719298245614,0.4314214463840399,3,10,67.6
63986474,1.0,50769,11066,879,18862,0,9,11,14,12.589306029579067,0.9264127249895354,9,13,3905.3076923076924
541142436,1.0,3643,431,565,7709,0,12,11,0,0.7628318584070797,0.4327309236947791,1,10,364.3
29867936,1.0,21101,1175,899,1497,0,11,11,108,1.3070077864293659,0.5665380906460945,1,13,1623.1538461538462
289732005,0.0,10711,3551,2513,2051,0,13,13,158,1.4130521289295663,0.5855870712401056,1,11,973.7272727272727
554242271,1.0,12288,164,397,5835,0,13,13,111,0.41309823677581864,0.29233511586452765,11,10,1228.8
141223622,1.0,1051,82,224,317,0,12,11,0,0.36607142857142855,0.2679738562091503,1,12,87.58333333333333
999662546,0.0,1543,79,118,3672,0,13,12,9,0.6694915254237288,0.4010152284263959,1,10,154.3
2994255158,0.0,49,10,19,2,0,15,10,31,0.5263157894736842,0.3448275862068966,8,7,7.0
3069153899,1.0,81,62,81,43,0,17,12,0,0.7654320987654321,0.43356643356643354,14,7,11.571428571428571
2886779494,1.0,2540,108,30,2751,0,14,8,90,3.6,0.782608695652174,12,8,317.5
93127862,1.0,3696,107,538,4092,0,9,9,130,0.19888475836431227,0.16589147286821707,7,13,284.3076923076923
14791386,0.0,32704,4432,2672,2715,0,13,12,113,1.658682634730539,0.6238738738738738,1,14,2336.0
253339095,1.0,22977,180,336,24675,0,12,12,50,0.5357142857142857,0.3488372093023256,12,11,2088.818181818182
1723943414,0.0,20758,349,1487,6157,0,8,12,69,0.2347007397444519,0.1900871459694989,6,9,2306.4444444444443
50357236,1.0,7093,397,170,1347,0,5,7,7,2.335294117647059,0.7001763668430335,5,13,545.6153846153846
2377001464,0.0,1704,677,1316,1512,0,10,12,22,0.5144376899696048,0.33968891118916206,4,8,213.0
1016015984,1.0,3100,185,376,1675,0,14,11,67,0.4920212765957447,0.32976827094474154,5,10,310.0
57591732,1.0,49717,388,14,140,0,17,13,159,27.714285714285715,0.9651741293532339,12,13,3824.3846153846152
343120924,1.0,36697,511,223,572,0,13,12,86,2.291479820627803,0.6961852861035422,11,11,3336.090909090909
108135829,1.0,40475,1127,629,246,0,5,11,13,1.791732909379968,0.6417995444191344,6,12,3372.9166666666665
81186711,1.0,48673,678,250,357,0,6,10,104,2.712,0.7306034482758621,9,13,3744.076923076923
2840265139,0.0,73,22,210,130,0,18,13,15,0.10476190476190476,0.09482758620689655,12,8,9.125
221898604,0.0,254,10,14,73,0,8,9,0,0.7142857142857143,0.4166666666666667,2,12,21.166666666666668
1182170533,1.0,5142,205,397,2976,0,9,10,19,0.5163727959697733,0.34053156146179403,10,9,571.3333333333334
247542139,1.0,36754,2638,459,350,0,12,11,160,5.747276688453159,0.8517920568291896,7,11,3341.2727272727275
17127177,1.0,9554,1446,1047,731,0,12,11,151,1.3810888252148996,0.5800240673886883,1,14,682.4285714285714
169035705,0.0,4121,97,172,1003,0,13,9,14,0.563953488372093,0.36059479553903345,10,12,343.4166666666667
20412275,1.0,1051,244,800,58,0,13,10,106,0.305,0.23371647509578544,12,13,80.84615384615384
25793082,0.0,192832,3062,381,603,0,17,11,105,8.036745406824148,0.8893406912576242,12,13,14833.23076923077
101119770,1.0,20405,156,144,813,0,4,12,111,1.0833333333333333,0.52,11,12,1700.4166666666667
2236885646,0.0,14643,442,56,21547,0,15,11,47,7.892857142857143,0.8875502008032129,12,9,1627.0
341910065,1.0,9019,354,216,8603,0,18,11,0,1.6388888888888888,0.6210526315789474,7,11,819.9090909090909
1099915572,1.0,23209,566,419,2730,0,6,7,40,1.3508353221957041,0.5746192893401015,7,9,2578.777777777778
538794415,0.0,5331,74,268,348,0,10,11,146,0.27611940298507465,0.21637426900584794,10,10,533.1
490712110,1.0,10577,2158,939,28304,0,17,14,137,2.2981895633652822,0.6968033580884727,16,10,1057.7
2881123344,1.0,786,93,371,1782,0,15,14,134,0.25067385444743934,0.20043103448275862,11,8,98.25
14265485,0.0,1588,1297,1998,701,0,16,12,140,0.6491491491491491,0.3936267071320182,14,14,113.42857142857143
82841878,1.0,24928,832,169,4715,0,5,7,9,4.923076923076923,0.8311688311688312,6,13,1917.5384615384614
1344649519,0.0,5179,219,275,2047,0,16,12,138,0.7963636363636364,0.4433198380566802,8,9,575.4444444444445
55645968,1.0,9095,2042,1733,3870,0,11,12,41,1.1783035199076746,0.5409271523178808,3,13,699.6153846153846
286252274,0.0,2187,572,398,44,0,7,10,84,1.4371859296482412,0.5896907216494846,4,11,198.8181818181818
2739198699,1.0,1116,78,136,307,0,6,8,40,0.5735294117647058,0.3644859813084112,5,8,139.5
412867492,1.0,184,78,201,193,0,19,9,70,0.3880597014925373,0.27956989247311825,12,11,16.727272727272727
2182527116,1.0,25174,688,566,24244,0,12,11,138,1.215547703180212,0.5486443381180224,9,9,2797.1111111111113
324540065,0.0,11475,316,657,829,0,16,11,41,0.4809741248097412,0.32476875642343267,13,11,1043.1818181818182
24295753,1.0,18699,471,337,24,0,12,11,135,1.3976261127596439,0.5829207920792079,12,13,1438.3846153846155
1419394196,0.0,167,37,309,279,0,9,9,0,0.11974110032362459,0.1069364161849711,0,9,18.555555555555557
22207145,1.0,11498,690,733,638,0,8,9,104,0.9413369713506139,0.4848910751932537,3,13,884.4615384615385
1580923315,0.0,1095,92,127,373,0,16,8,142,0.7244094488188977,0.4200913242009132,15,9,121.66666666666667
276716600,0.0,802,106,203,11,0,14,10,88,0.5221674876847291,0.343042071197411,10,11,72.9090909090909
2547392351,0.0,9722,207,181,102,0,2,15,31,1.143646408839779,0.5335051546391752,15,8,1215.25
2411423599,0.0,254,20,91,25,0,13,11,112,0.21978021978021978,0.18018018018018017,10,8,31.75
38788028,0.0,41531,2366,2229,5362,0,10,11,159,1.0614625392552715,0.5149075081610446,10,13,3194.6923076923076
231211273,0.0,53800,1330,729,934,0,8,15,31,1.8244170096021948,0.6459446333171442,14,12,4483.333333333333
2342765528,0.0,32686,290,444,15580,0,4,10,57,0.6531531531531531,0.39509536784741145,6,8,4085.75
61099098,1.0,19044,822,758,4960,0,14,13,154,1.0844327176781003,0.520253164556962,6,13,1464.923076923077
2924491016,0.0,124,40,159,388,0,13,7,0,0.25157232704402516,0.20100502512562815,9,8,15.5
202355526,0.0,12213,653,1416,3123,0,15,14,18,0.4611581920903955,0.3156114064765587,1,12,1017.75
317316490,1.0,6141,223,318,23,0,13,10,64,0.7012578616352201,0.4121996303142329,13,11,558.2727272727273
556585952,1.0,26826,584,424,8618,0,8,11,46,1.3773584905660377,0.5793650793650794,11,10,2682.6
289311242,1.0,24525,1627,1997,6636,0,19,8,137,0.8147220831246871,0.4489514348785872,16,11,2229.5454545454545
96949557,1.0,46557,457,599,20607,0,13,10,0,0.7629382303839732,0.4327651515151515,13,13,3581.3076923076924
147528665,0.0,183,148,338,4,0,7,7,42,0.4378698224852071,0.3045267489711934,0,12,15.25
143282538,0.0,631,12,9,1360,0,3,7,43,1.3333333333333333,0.5714285714285714,7,12,52.583333333333336
322427517,1.0,13384,1923,503,2940,0,17,9,39,3.823061630218688,0.7926628194558945,8,11,1216.7272727272727
2751215943,1.0,14654,1639,1793,2766,0,18,12,23,0.9141104294478528,0.4775641025641026,17,8,1831.75
1675170325,0.0,70,26,77,9,0,17,12,17,0.33766233766233766,0.2524271844660194,16,9,7.777777777777778
52993590,1.0,9848,833,1024,5327,0,6,11,28,0.8134765625,0.44857296715131934,5,13,757.5384615384615
24255637,0.0,30560,2495,2745,1321,0,10,10,115,0.9089253187613844,0.4761450381679389,1,13,2350.769230769231
170923442,1.0,31247,212,143,5048,0,12,10,41,1.4825174825174825,0.5971830985915493,12,12,2603.9166666666665
397456840,1.0,10601,1051,1056,12480,0,14,14,142,0.9952651515151515,0.49881347887992405,1,11,963.7272727272727
241106682,1.0,72088,1004,509,463,0,9,11,41,1.9724950884086443,0.6635822868473232,11,11,6553.454545454545
332630514,1.0,2020,494,254,2025,0,12,13,41,1.9448818897637796,0.660427807486631,13,11,183.63636363636363
405166123,0.0,66893,3623,2449,155,0,12,13,160,1.4793793385055125,0.59667325428195,13,11,6081.181818181818
407393059,0.0,1974,324,433,913,0,12,8,62,0.7482678983833718,0.42800528401585203,9,11,179.45454545454547
483204176,1.0,13578,201,243,38338,0,12,11,116,0.8271604938271605,0.4527027027027027,1,10,1357.8
375202148,1.0,20133,763,436,955,0,14,12,0,1.75,0.6363636363636364,12,11,1830.2727272727273
306963108,0.0,2317,151,472,1048,0,7,7,93,0.3199152542372881,0.24237560192616373,0,11,210.63636363636363
147453955,1.0,4893,3863,396,20,0,20,11,148,9.755050505050505,0.9070204273303593,14,12,407.75
246418381,1.0,17099,2256,447,2978,0,12,11,105,5.046979865771812,0.8346281908990011,1,11,1554.4545454545455
1038481676,1.0,399555,3584,2907,6455,0,16,14,141,1.2328861369109048,0.5521491295640117,2,10,39955.5
198656514,0.0,8899,38,155,112,0,16,9,45,0.24516129032258063,0.19689119170984457,7,12,741.5833333333334
175553932,1.0,532,71,89,95,0,19,10,74,0.797752808988764,0.44375,15,12,44.333333333333336
2485239744,1.0,3371,238,712,10578,0,7,12,25,0.3342696629213483,0.2505263157894737,7,8,421.375
2958717386,0.0,274,47,51,57,0,13,10,46,0.9215686274509803,0.47959183673469385,11,7,39.142857142857146
2855490757,0.0,3342,263,304,2743,0,11,10,41,0.8651315789473685,0.4638447971781305,5,8,417.75
2560481616,1.0,12542,559,805,929,0,14,13,115,0.6944099378881987,0.40982404692082114,7,8,1567.75
141883652,1.0,53239,1331,758,35,0,13,15,42,1.7559366754617414,0.6371469602680708,14,12,4436.583333333333
82869657,1.0,14621,187,513,140,0,2,7,36,0.3645224171539961,0.2671428571428571,7,13,1124.6923076923076
969049261,1.0,35417,10934,9263,10206,0,9,8,42,1.18039512037137,0.5413675298311631,6,10,3541.7
2752242934,1.0,7360,106,529,1556,0,12,11,34,0.2003780718336484,0.16692913385826771,12,8,920.0
245133290,1.0,25400,205,176,361,0,7,10,48,1.1647727272727273,0.5380577427821522,9,11,2309.090909090909
222374256,1.0,8643,254,336,64,0,7,9,14,0.7559523809523809,0.43050847457627117,4,12,720.25
332447134,1.0,11189,355,263,156,0,3,7,42,1.349809885931559,0.5744336569579288,6,11,1017.1818181818181
359572064,1.0,72773,2629,319,26616,0,6,14,40,8.241379310344827,0.8917910447761194,12,11,6615.727272727273
243006068,1.0,4894,136,77,608,0,3,13,0,1.7662337662337662,0.6384976525821596,10,11,444.90909090909093
62739096,0.0,215,37,112,66,0,11,11,27,0.33035714285714285,0.2483221476510067,0,13,16.53846153846154
378228984,1.0,329,80,198,13,0,14,6,123,0.40404040404040403,0.28776978417266186,10,11,29.90909090909091
574527335,1.0,17619,615,580,3489,0,19,13,0,1.0603448275862069,0.5146443514644351,14,10,1761.9
104213670,0.0,57566,5203,957,94472,0,7,8,21,5.436781609195402,0.8446428571428571,8,12,4797.166666666667
